Participant ID,Reaction Time,Correct,Congruency,Social/Non-Social,Block,Block Number
978174,469.61,1,incongruent,Social,Second,4
978174,451.7099999,1,incongruent,Social,Second,4
978174,661.51,1,incongruent,Social,Second,4
978174,440.805,1,congruent,Social,Second,4
978174,375.3000001,1,congruent,Social,Second,4
978174,423.785,1,congruent,Social,Second,4
978174,436.615,1,congruent,Social,Second,4
978174,406.855,1,congruent,Social,Second,4
978174,405.87,1,congruent,Social,Second,4
978174,423.925,1,congruent,Social,Second,4
978174,447.865,1,incongruent,Social,Second,4
978174,434.775,1,congruent,Social,Second,4
978174,394.8,1,congruent,Social,Second,4
978174,462.2950001,1,incongruent,Social,Second,4
978174,442.42,1,congruent,Social,Second,4
978174,442.2449999,0,incongruent,Social,Second,4
978174,688.855,1,congruent,Social,Second,4
978174,539.5599999,1,incongruent,Social,Second,4
978174,723.73,1,congruent,Social,Second,4
978174,571.625,1,congruent,Social,Second,4
978174,643.255,1,incongruent,Social,Second,4
978174,885.0799999,1,congruent,Social,Second,4
978174,450.18,1,incongruent,Social,Second,4
978174,386.0599999,1,incongruent,Social,Second,4
978174,462.53,1,incongruent,Social,Second,4
978174,1070.94,1,congruent,Social,Second,4
978174,441.955,1,congruent,Social,Second,4
978174,470.59,1,congruent,Social,Second,4
978174,826.4850001,1,incongruent,Social,Second,4
978174,1075.52,1,incongruent,Social,Second,4
978174,805.6300001,1,congruent,Social,Second,4
978174,498.135,1,congruent,Social,Second,4
978174,526.63,1,congruent,Social,Second,4
978174,538.01,1,congruent,Social,Second,4
978174,478.085,1,congruent,Social,Second,4
978174,518.3799999,1,congruent,Social,Second,4
978174,459.935,1,incongruent,Social,Second,4
978174,716.6899999,1,incongruent,Social,Second,4
978174,429.73,1,congruent,Social,Second,4
978174,1248.7,1,incongruent,Social,Second,4
978174,425.3100001,1,congruent,Social,Second,4
978174,605.265,1,incongruent,Social,Second,4
978174,511.095,1,congruent,Social,Second,4
978174,464.85,1,incongruent,Social,Second,4
978174,574.06,1,incongruent,Social,Second,4
978174,469.4099999,1,congruent,Social,Second,4
978174,440.0749999,1,incongruent,Social,Second,4
978174,413.9350001,1,congruent,Social,Second,4
978174,415.365,1,congruent,Social,Second,4
978174,461.885,1,incongruent,Social,Second,4
978174,391.8150001,1,incongruent,Social,Second,4
978174,445.71,1,congruent,Social,Second,4
978174,597.445,1,incongruent,Social,Second,4
978174,432.64,1,incongruent,Social,Second,4
978174,443.83,1,incongruent,Social,Second,4
978174,539.5750001,1,incongruent,Social,Second,4
978174,421.69,1,congruent,Social,Second,4
978398,332.845,0,congruent,Social,First,1
978398,365.125,0,incongruent,Social,First,1
978398,794.765,1,congruent,Social,First,1
978398,714.215,1,incongruent,Social,First,1
978398,583.195,1,congruent,Social,First,1
978398,446.255,1,congruent,Social,First,1
978398,579.865,1,incongruent,Social,First,1
978398,669.8200001,1,congruent,Social,First,1
978398,436.755,1,congruent,Social,First,1
978398,650.41,1,incongruent,Social,First,1
978398,419.545,1,congruent,Social,First,1
978398,415.5250001,0,incongruent,Social,First,1
978398,547.9400001,1,congruent,Social,First,1
978398,564.475,1,incongruent,Social,First,1
978398,448.045,1,incongruent,Social,First,1
978398,398.29,1,incongruent,Social,First,1
978398,373.2650001,1,congruent,Social,First,1
978398,624.2450001,1,incongruent,Social,First,1
978398,450.02,1,congruent,Social,First,1
978398,507.5600001,1,incongruent,Social,First,1
978398,526.5950001,1,incongruent,Social,First,1
978398,571.515,1,congruent,Social,First,1
978398,561.83,1,incongruent,Social,First,1
978398,548.67,1,congruent,Social,First,1
978398,481.455,1,incongruent,Social,First,1
978398,528.3400001,1,incongruent,Social,First,1
978398,415.595,1,congruent,Social,First,1
978398,534.2849999,1,incongruent,Social,First,1
978398,517.03,1,congruent,Social,First,1
978398,416.48,1,congruent,Social,First,1
978398,459.725,1,congruent,Social,First,1
978398,573.605,1,incongruent,Social,First,1
978398,478.56,1,congruent,Social,First,1
978398,541.81,1,incongruent,Social,First,1
978398,541.7149999,1,congruent,Social,First,1
978398,439.675,1,congruent,Social,First,1
978398,515.2650001,1,congruent,Social,First,1
978398,655.4249999,1,congruent,Social,First,1
978398,627.5449999,1,incongruent,Social,First,1
978398,563.4,1,incongruent,Social,First,1
978398,374.605,1,incongruent,Social,First,1
978398,599.7500001,1,incongruent,Social,First,1
978398,531.265,1,congruent,Social,First,1
978398,488.95,1,incongruent,Social,First,1
978398,460.7350001,1,incongruent,Social,First,1
978398,573.97,1,congruent,Social,First,1
978398,447.94,1,congruent,Social,First,1
978398,404,1,congruent,Social,First,1
978398,465.29,1,incongruent,Social,First,1
978398,428.89,1,incongruent,Social,First,1
978398,583.63,1,incongruent,Social,First,1
978398,406.28,1,congruent,Social,First,1
978398,380.0499999,1,congruent,Social,First,1
978398,303.62,1,incongruent,Social,First,1
978398,603.965,1,congruent,Social,First,1
978398,649.575,1,incongruent,Social,First,1
978398,541.87,0,incongruent,Social,First,1
978398,505.935,1,incongruent,Social,First,1
978398,405.4749999,1,congruent,Social,First,1
978398,499.15,1,incongruent,Social,First,1
978398,441.0699999,1,incongruent,Social,First,1
978398,436.06,1,incongruent,Social,First,1
978398,507.87,1,incongruent,Social,First,1
978398,602.0750001,1,congruent,Social,First,1
978398,515.845,1,incongruent,Social,First,1
978398,1065.155,1,incongruent,Social,First,1
978398,810.35,1,incongruent,Social,First,1
978398,739.155,1,congruent,Social,First,1
978398,827.25,1,congruent,Social,First,1
978398,417.9550001,1,incongruent,Social,First,1
978398,750.525,1,incongruent,Social,First,1
978398,617.1649999,1,congruent,Social,First,1
978398,441.71,1,incongruent,Social,First,1
978398,378.895,1,congruent,Social,First,1
978398,382.095,1,congruent,Social,First,1
978398,412.0499999,1,congruent,Social,First,1
978398,440.695,1,incongruent,Social,First,1
978398,458.735,1,congruent,Social,First,1
978398,612.1950001,1,incongruent,Social,First,1
978398,416.19,1,congruent,Social,First,1
978398,472.22,1,congruent,Social,First,1
978398,477.13,1,congruent,Social,First,1
978398,465.4400001,1,incongruent,Social,First,1
978398,533.05,1,incongruent,Social,First,1
978398,463.8649999,1,incongruent,Social,First,1
978398,526.875,1,congruent,Social,First,1
978398,462.0249999,1,congruent,Social,First,1
978398,593.95,1,congruent,Social,First,1
978398,482.94,1,incongruent,Social,First,1
978398,414.37,1,congruent,Social,First,1
978398,691.2550001,1,congruent,Social,First,1
978398,765.245,1,incongruent,Social,First,1
978398,405.64,1,incongruent,Social,Second,2
978398,485.4,1,congruent,Social,Second,2
978398,496.625,1,incongruent,Social,Second,2
978398,501.435,1,congruent,Social,Second,2
978398,555.4450001,1,incongruent,Social,Second,2
978398,512.3050001,1,congruent,Social,Second,2
978398,434.7249999,1,congruent,Social,Second,2
978398,463.18,1,congruent,Social,Second,2
978398,497.97,1,congruent,Social,Second,2
978398,441.87,1,congruent,Social,Second,2
978398,468.3600001,1,congruent,Social,Second,2
978398,616.625,1,incongruent,Social,Second,2
978398,457.48,1,congruent,Social,Second,2
978398,475.0600001,1,incongruent,Social,Second,2
978398,510.5100001,1,congruent,Social,Second,2
978398,438.2999999,1,congruent,Social,Second,2
978398,454.3700001,1,congruent,Social,Second,2
978398,422.08,1,congruent,Social,Second,2
978398,419.5999999,1,congruent,Social,Second,2
978398,502.505,1,incongruent,Social,Second,2
978398,393.1549999,1,congruent,Social,Second,2
978398,448.7350001,1,congruent,Social,Second,2
978398,381.035,1,congruent,Social,Second,2
978398,413.405,1,incongruent,Social,Second,2
978398,435.5200001,1,incongruent,Social,Second,2
978398,363.56,1,incongruent,Social,Second,2
978398,409.48,1,congruent,Social,Second,2
978398,418.93,1,incongruent,Social,Second,2
978398,478.275,1,incongruent,Social,Second,2
978398,404.915,1,incongruent,Social,Second,2
978398,385.085,1,congruent,Social,Second,2
978398,438.865,1,incongruent,Social,Second,2
978398,384.215,1,incongruent,Social,Second,2
978398,384.645,1,congruent,Social,Second,2
978398,411.635,1,congruent,Social,Second,2
978398,362.925,1,congruent,Social,Second,2
978398,526.08,1,incongruent,Social,Second,2
978398,480.67,1,incongruent,Social,Second,2
978398,448.87,1,congruent,Social,Second,2
978398,435.2750001,1,congruent,Social,Second,2
978398,477.45,1,incongruent,Social,Second,2
978398,458.8700001,1,congruent,Social,Second,2
978398,535.07,1,congruent,Social,Second,2
978398,418.9800001,1,incongruent,Social,Second,2
978398,450.645,1,incongruent,Social,Second,2
978398,434.9399999,1,incongruent,Social,Second,2
978398,420.215,1,incongruent,Social,Second,2
978398,387.105,1,congruent,Social,Second,2
978398,391.95,1,congruent,Social,Second,2
978398,449.1900001,1,congruent,Social,Second,2
978398,440.11,0,incongruent,Social,Second,2
978398,545.455,1,congruent,Social,Second,2
978398,513.83,1,incongruent,Social,Second,2
978398,475.12,1,incongruent,Social,Second,2
978398,457.1100001,1,congruent,Social,Second,2
978398,420.7349999,1,congruent,Social,Second,2
978398,438.695,1,congruent,Social,Second,2
978398,570.3949999,1,incongruent,Social,Second,2
978398,564.245,1,incongruent,Social,Second,2
978398,524.62,1,incongruent,Social,Second,2
978398,531.0549999,1,incongruent,Social,Second,2
978398,459.955,1,incongruent,Social,Second,2
978398,468.6500001,1,incongruent,Social,Second,2
978398,373.9,1,incongruent,Social,Second,2
978398,367.7650001,1,congruent,Social,Second,2
978398,435.665,1,incongruent,Social,Second,2
978398,556.8850001,1,congruent,Social,Second,2
978398,636.095,1,incongruent,Social,Second,2
978398,474.13,1,incongruent,Social,Second,2
978398,525.4200001,1,incongruent,Social,Second,2
978398,419.34,1,incongruent,Social,Second,2
978398,503.685,1,congruent,Social,Second,2
978398,424.8800001,1,congruent,Social,Second,2
978398,424.2,1,congruent,Social,Second,2
978398,501.7200001,1,incongruent,Social,Second,2
978398,430.9350001,1,incongruent,Social,Second,2
978398,433.705,1,congruent,Social,Second,2
978398,477.19,1,incongruent,Social,Second,2
978398,449.75,1,incongruent,Social,Second,2
978398,396.31,1,incongruent,Social,Second,2
978398,406.435,1,congruent,Social,Second,2
978398,391.8450001,1,congruent,Social,Second,2
978398,442.56,1,congruent,Social,Second,2
978398,395.8000001,1,congruent,Social,Second,2
978398,461.2850001,1,congruent,Social,Second,2
978398,466.8399999,1,incongruent,Social,Second,2
978398,448.4349999,1,congruent,Social,Second,2
978398,392.245,1,congruent,Social,Second,2
978398,522.46,1,incongruent,Social,Second,2
978398,513.31,1,incongruent,Social,Second,2
978398,417.36,1,incongruent,Social,Second,2
978398,572.24,1,congruent,Non-Social,Second,2
978398,433.4150001,1,congruent,Non-Social,First,3
978398,371.18,1,congruent,Non-Social,First,3
978398,355.95,1,congruent,Non-Social,First,3
978398,1124.37,1,congruent,Non-Social,First,3
978398,886.2300001,1,incongruent,Non-Social,First,3
978398,485.7549999,1,congruent,Non-Social,First,3
978398,526.48,1,incongruent,Non-Social,First,3
978398,551.6649999,1,congruent,Non-Social,First,3
978398,397.625,1,incongruent,Non-Social,First,3
978398,418.225,1,incongruent,Non-Social,First,3
978398,437.945,1,congruent,Non-Social,First,3
978398,436.34,1,congruent,Non-Social,First,3
978398,974.7049999,1,incongruent,Non-Social,First,3
978398,472.12,1,congruent,Non-Social,First,3
978398,485.645,1,incongruent,Non-Social,First,3
978398,538.665,1,congruent,Non-Social,First,3
978398,426.61,1,congruent,Non-Social,First,3
978398,591.2800001,1,incongruent,Non-Social,First,3
978398,525.01,1,incongruent,Non-Social,First,3
978398,468.5900001,1,incongruent,Non-Social,First,3
978398,742.78,1,congruent,Non-Social,First,3
978398,767.355,1,incongruent,Non-Social,First,3
978398,462.2000001,1,incongruent,Non-Social,First,3
978398,518.3,1,incongruent,Non-Social,First,3
978398,539.6350001,1,congruent,Non-Social,First,3
978398,771.325,1,congruent,Non-Social,First,3
978398,895.635,1,incongruent,Non-Social,First,3
978398,770.475,1,incongruent,Non-Social,First,3
978398,943.915,1,congruent,Non-Social,First,3
978398,682.64,1,congruent,Non-Social,First,3
978398,834.4599999,1,incongruent,Non-Social,First,3
978398,1005.47,1,incongruent,Non-Social,First,3
978398,1201.225,1,congruent,Non-Social,First,3
978398,395.9,1,congruent,Non-Social,First,3
978398,563.53,1,incongruent,Non-Social,First,3
978398,454.975,1,congruent,Non-Social,First,3
978398,415.7850001,1,congruent,Non-Social,First,3
978398,437.995,1,incongruent,Non-Social,First,3
978398,388.925,1,incongruent,Non-Social,First,3
978398,377.4450001,1,incongruent,Non-Social,First,3
978398,419.855,1,congruent,Non-Social,First,3
978398,534.3749999,1,congruent,Non-Social,First,3
978398,449.175,1,incongruent,Non-Social,First,3
978398,453.8200001,1,congruent,Non-Social,First,3
978398,465.1800001,1,congruent,Non-Social,First,3
978398,427.8849999,1,congruent,Non-Social,First,3
